Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2023-07-13 13:30:00+00:00,117.09,117.45,118.58,116.76,9359600,116.83998123798908,125.9880599975586,1.0,8.538,1.43,33.39000000000004,0.0
2023-07-14 13:30:00+00:00,118.18,119.27,119.97,117.68,7723800,117.67128199213003,126.77215576171876,1.0,7.502,1.82,35.21000000000004,0.0
2023-07-17 13:30:00+00:00,118.85,118.89,119.97,118.25,6735900,118.24031110800968,127.80040740966795,0.0,8.91,0.38,35.590000000000046,0.0
2023-07-18 13:30:00+00:00,118.78,120.77,121.29,117.81,8903600,118.57929338825492,128.8544464111328,1.0,8.084,1.88,37.47000000000005,-0.969295859336853
2023-07-19 13:30:00+00:00,120.82,118.69,121.36,118.42,7609000,118.87282494186462,129.75477600097656,0.0,11.065,2.08,39.55000000000005,0.0
2023-07-20 13:30:00+00:00,117.49,115.88,119.05,115.23,12913000,118.93016789354972,130.45346069335938,0.0,14.573,2.81,42.36000000000005,-0.8013080358505249
2023-07-21 13:30:00+00:00,116.49,117.65,119.27,116.21,9159600,118.60769619148792,130.9173126220703,1.0,13.267,1.77,44.13000000000005,0.0
2023-07-24 13:30:00+00:00,117.94,118.07,118.54,116.73,6200400,118.06199680744584,131.04879760742188,1.0,12.979,0.42,44.55000000000005,0.5175338983535767
2023-07-25 13:30:00+00:00,117.98,117.95,118.51,116.81,6266300,117.43355706132316,130.8367156982422,1.0,12.887,-0.12,44.43000000000006,0.8136367797851562
2023-07-26 13:30:00+00:00,117.42,115.5,117.62,115.0,8160000,116.84182293793782,130.3417205810547,1.0,14.842,-2.45,41.98000000000005,0.0
2023-07-27 13:30:00+00:00,117.55,116.4,117.6,115.64,7843000,116.52015621344852,129.671630859375,0.0,13.272,-0.9,41.080000000000055,-0.7123427987098694
2023-07-28 13:30:00+00:00,116.68,115.99,117.3,115.65,6910400,116.35058897596834,129.00668334960938,1.0,13.017,-0.41,40.67000000000006,0.0
2023-07-31 13:30:00+00:00,116.43,117.23,117.24,115.83,6703100,116.09789606989312,128.4498291015625,0.0,11.22,-1.24,39.43000000000006,0.8784348368644714
2023-08-01 13:30:00+00:00,116.92,117.91,118.04,116.48,5246000,115.87507439117876,127.97872924804688,0.0,10.069,-0.68,38.75000000000006,-0.8920336961746216
2023-08-02 13:30:00+00:00,116.92,115.71,116.98,114.32,6387800,115.71405579111172,127.58284759521484,1.0,11.873,-2.2,36.55000000000005,0.4884340167045593
2023-08-03 13:30:00+00:00,115.24,114.55,116.17,114.26,5193800,115.57147888101356,127.28064727783205,1.0,12.731,-1.16,35.39000000000006,-0.7205806374549866
2023-08-04 13:30:00+00:00,115.34,114.44,116.4,114.26,5579300,115.49215003755604,127.05906677246094,1.0,12.619,-0.11,35.28000000000006,-0.9484882950782776
