Date time,Open,Close,High,Low,Volume,Smoothed_close,Predicted,Directionmatch,Diff_pred,Gainloss,Cumulativegainloss,finbert_sentiment_score
2022-01-03 14:30:00+00:00,177.83,182.01,182.88,177.71,104487900,178.3998064955985,183.5418701171875,,1.532,,,0.0
2022-01-04 14:30:00+00:00,182.63,179.7,182.94,179.12,99310400,178.08986561609112,183.8866271972656,0.0,4.187,2.31,2.31,-0.7688774466514587
2022-01-05 14:30:00+00:00,179.61,174.92,180.17,174.64,94537600,177.60044115254104,183.89703369140625,0.0,8.977,4.78,7.09,0.0
2022-01-06 14:30:00+00:00,172.7,172.0,175.3,171.64,96904000,176.79291767340587,183.5753936767578,1.0,11.575,-2.92,4.17,0.0
2022-01-07 14:30:00+00:00,172.89,172.17,174.14,171.03,86709100,175.5876315906525,182.8113250732422,0.0,10.641,-0.17,4.0,0.0
2022-01-10 14:30:00+00:00,169.08,172.19,172.5,168.17,106765600,174.12565982286023,181.5181579589844,0.0,9.328,-0.02,3.98,0.0
2022-01-11 14:30:00+00:00,172.32,175.08,175.18,170.82,76138300,172.53861264631198,179.7834014892578,0.0,4.703,-2.89,1.09,0.8017176985740662
2022-01-12 14:30:00+00:00,176.12,175.53,177.18,174.82,74805200,170.9652732513608,177.70196533203125,0.0,2.172,-0.45,0.6399999999999999,0.0
2022-01-13 14:30:00+00:00,175.78,172.19,176.62,171.79,84505800,169.63770826791688,175.65028381347656,1.0,3.46,-3.34,-2.7,0.0
2022-01-14 14:30:00+00:00,171.34,173.07,173.78,171.09,80440800,168.49976206495512,173.6291046142578,0.0,0.559,-0.88,-3.58,-0.9534637331962584
2022-01-18 14:30:00+00:00,171.51,169.8,172.54,169.41,90956700,167.40837788896746,171.84605407714844,1.0,2.046,-3.27,-6.85,0.0
2022-01-19 14:30:00+00:00,170.0,166.23,171.08,165.94,94815000,166.51002327123365,170.2907257080078,1.0,4.061,-3.57,-10.42,0.0
2022-01-20 14:30:00+00:00,166.98,164.51,169.68,164.18,91420500,165.8892350136192,168.99513244628906,1.0,4.485,-1.72,-12.14,0.5290402173995972
2022-01-21 14:30:00+00:00,164.42,162.41,166.33,162.3,122848900,165.50076264218308,168.0327606201172,1.0,5.623,-2.1,-14.24,-0.6811310052871704
2022-01-24 14:30:00+00:00,160.02,161.62,162.3,154.7,162294600,165.34444517095173,167.4144287109375,1.0,5.794,-0.79,-15.03,0.0
2022-01-25 14:30:00+00:00,158.98,159.78,162.76,157.02,115798400,165.3638677967729,167.14857482910156,1.0,7.369,-1.84,-16.87,0.0
2022-01-26 14:30:00+00:00,163.5,159.69,164.39,157.82,108275300,165.44647589109576,167.1915740966797,0.0,7.502,0.09,-16.78,0.5331384539604187
2022-01-27 14:30:00+00:00,162.45,159.22,163.84,158.28,121954600,165.7133876104421,167.4357452392578,0.0,8.216,0.47,-16.310000000000002,0.0
2022-01-28 14:30:00+00:00,165.71,170.33,170.35,162.8,179935700,166.33972938889377,167.8459930419922,1.0,2.484,11.11,-5.200000000000003,-0.4802642166614532
2022-01-31 14:30:00+00:00,170.16,174.78,175.0,169.51,115541600,167.31189878672777,168.47457885742188,1.0,6.305,4.45,-0.7500000000000027,0.0
2022-02-01 14:30:00+00:00,174.01,174.61,174.84,172.31,86213900,168.67351450768535,169.3705596923828,0.0,5.239,0.17,-0.5800000000000026,-0.96114981174469
2022-02-02 14:30:00+00:00,174.75,175.84,175.88,173.33,84914300,170.27636778653346,170.59251403808594,1.0,5.247,1.23,0.6499999999999974,0.0
2022-02-03 14:30:00+00:00,174.48,172.9,176.24,172.12,89418100,171.82858889982688,172.14198303222656,0.0,0.758,2.94,3.589999999999997,0.8889303207397461
2022-02-04 14:30:00+00:00,171.68,172.39,174.1,170.68,82465400,173.25121790325483,173.8641815185547,0.0,1.474,0.51,4.099999999999997,0.0
2022-02-07 14:30:00+00:00,172.86,171.66,173.95,170.95,77251200,174.39339516903388,175.56675720214844,0.0,3.907,0.73,4.8299999999999965,0.5412905216217041
2022-02-08 14:30:00+00:00,171.73,174.83,175.35,171.43,74829200,175.13955151390735,177.07203674316406,1.0,2.242,3.17,7.9999999999999964,0.0
2022-02-09 14:30:00+00:00,176.05,176.28,176.65,174.9,71285000,175.4605280934447,178.21603393554688,1.0,1.936,1.45,9.449999999999996,0.0
2022-02-10 14:30:00+00:00,174.14,172.12,175.48,171.55,90865900,175.1301477544299,178.8965301513672,0.0,6.777,4.16,13.609999999999996,0.7849122881889343
2022-02-11 14:30:00+00:00,172.33,168.64,173.08,168.04,98670700,173.91210691117132,178.92845153808594,0.0,10.288,3.48,17.089999999999996,0.8516876697540283
2022-02-14 14:30:00+00:00,167.37,168.88,169.58,166.56,86185500,172.10771041902717,178.1520538330078,0.0,9.272,-0.24,16.849999999999998,0.0
2022-02-15 14:30:00+00:00,170.97,172.79,172.95,170.25,62527400,170.162506660526,176.55133056640625,0.0,3.761,-3.91,12.939999999999998,-0.7471114993095398
2022-02-16 14:30:00+00:00,171.85,172.55,173.34,170.05,61177400,168.2562159529653,174.42933654785156,1.0,1.879,-0.24,12.699999999999998,-0.7471114993095398
2022-02-17 14:30:00+00:00,171.03,168.88,171.91,168.47,69589300,166.77147575077566,171.93930053710938,1.0,3.059,-3.67,9.029999999999998,0.0
2022-02-18 14:30:00+00:00,169.82,167.3,170.54,166.19,82772700,165.6487790549482,169.46160888671875,1.0,2.162,-1.58,7.449999999999997,-0.9396193623542786
2022-02-22 14:30:00+00:00,164.98,164.32,166.69,162.15,91162800,164.59333051007354,167.2889862060547,1.0,2.969,-2.98,4.469999999999997,0.0
2022-02-23 14:30:00+00:00,165.54,160.07,166.15,159.75,90009200,163.92219781467048,165.42039489746094,1.0,5.35,-4.25,0.2199999999999971,0.0
2022-02-24 14:30:00+00:00,152.58,162.74,162.85,152.0,141147500,163.8668421454223,163.96688842773438,0.0,1.227,-2.67,-2.450000000000003,-0.964084804058075
2022-02-25 14:30:00+00:00,163.84,164.85,165.12,160.87,91974200,164.1472155690118,163.07620239257812,0.0,1.774,-2.11,-4.560000000000002,0.0
2022-02-28 14:30:00+00:00,163.06,165.12,165.42,162.43,95056600,164.4957205627829,162.8345184326172,0.0,2.285,-0.27,-4.830000000000002,0.0
2022-03-01 14:30:00+00:00,164.7,163.2,166.6,161.97,83474400,164.68798976913615,163.08824157714844,0.0,0.112,1.92,-2.910000000000002,-0.938048243522644
2022-03-02 14:30:00+00:00,164.39,166.56,167.36,162.95,79724800,164.30088454351983,163.57603454589844,1.0,2.984,3.36,0.4499999999999979,0.0
2022-03-03 14:30:00+00:00,168.47,166.23,168.91,165.55,76678400,163.51358581841075,163.86097717285156,0.0,2.369,0.33,0.779999999999998,-0.7901407480239868
2022-03-04 14:30:00+00:00,164.49,163.17,165.55,162.1,83737200,162.70917978811167,163.7722625732422,1.0,0.602,-3.06,-2.280000000000002,0.0
2022-03-07 14:30:00+00:00,163.36,159.3,165.02,159.04,96418800,161.65918684861148,163.3077392578125,1.0,4.008,-3.87,-6.150000000000002,0.838370680809021
2022-03-08 14:30:00+00:00,158.82,157.44,162.88,155.8,131148300,160.27109160226522,162.39332580566406,1.0,4.953,-1.86,-8.010000000000002,-0.9468502998352052
2022-03-09 14:30:00+00:00,161.48,162.95,163.41,159.41,91454900,158.78901655306754,161.035400390625,0.0,1.915,-5.51,-13.52,0.935640275478363
2022-03-10 14:30:00+00:00,160.2,158.52,160.39,155.98,105342000,157.38896227096535,159.32203674316406,1.0,0.802,-4.43,-17.950000000000003,0.7665069699287415
2022-03-11 14:30:00+00:00,158.93,154.73,159.28,154.5,96970100,156.34667431247246,157.42022705078125,1.0,2.69,-3.79,-21.74,0.0
2022-03-14 13:30:00+00:00,151.45,150.62,154.12,150.1,108732100,156.08682451249356,155.5968780517578,1.0,4.977,-4.11,-25.85,-0.923172891139984
2022-03-15 13:30:00+00:00,150.9,155.09,155.57,150.38,92964300,156.52409538191264,154.2833251953125,0.0,0.807,-4.47,-30.32,0.0
2022-03-16 13:30:00+00:00,157.05,159.59,160.0,154.46,102300200,157.45245821080542,153.76846313476562,0.0,5.822,-4.5,-34.82,0.0
2022-03-17 13:30:00+00:00,158.61,160.62,161.0,157.63,75615400,159.1276472737108,154.11019897460938,1.0,6.51,1.03,-33.79,0.0
2022-03-18 13:30:00+00:00,160.51,163.98,164.48,159.76,123511700,161.69399170656897,155.44020080566406,1.0,8.54,3.36,-30.43,0.7986887693405151
2022-03-21 13:30:00+00:00,163.51,165.38,166.35,163.01,95811400,164.82469912532588,157.7115478515625,1.0,7.668,1.4,-29.03,0.0
2022-03-22 13:30:00+00:00,165.51,168.82,169.42,164.91,81532000,168.14412378610766,160.89999389648438,1.0,7.92,3.44,-25.59,0.0
2022-03-23 13:30:00+00:00,167.99,170.21,172.64,167.65,98062700,171.33180637098434,164.71563720703125,1.0,5.494,1.39,-24.2,0.0
2022-03-24 13:30:00+00:00,171.06,174.07,174.14,170.21,90131400,173.86064854659097,168.80621337890625,1.0,5.264,3.86,-20.34,0.0
2022-03-25 13:30:00+00:00,173.88,174.72,175.28,172.75,80546200,175.775864752618,172.64309692382812,1.0,2.077,0.65,-19.69,0.0
2022-03-28 13:30:00+00:00,172.17,175.6,175.73,172.0,90371900,177.32089737320572,175.75738525390625,1.0,0.157,0.88,-18.81,0.6159806847572327
2022-03-29 13:30:00+00:00,176.69,178.96,179.01,176.34,100589400,178.09443352166102,178.16567993164062,1.0,0.794,3.36,-15.450000000000005,0.0
2022-03-30 13:30:00+00:00,178.55,177.77,179.61,176.7,92633200,177.80794023423235,179.71554565429688,0.0,1.946,1.19,-14.260000000000003,0.0
2022-03-31 13:30:00+00:00,177.84,174.61,178.03,174.4,103049300,176.7953051886349,180.26583862304688,0.0,5.656,3.16,-11.100000000000003,0.0
2022-04-01 13:30:00+00:00,174.03,174.31,174.88,171.94,78751300,175.42563308135337,179.88560485839844,1.0,5.576,-0.3,-11.400000000000004,0.0
2022-04-04 13:30:00+00:00,174.57,178.44,178.49,174.44,76468400,173.97642033929654,178.70672607421875,0.0,0.267,-4.13,-15.530000000000005,0.6399491429328918
2022-04-05 13:30:00+00:00,177.5,175.06,178.3,174.42,73401800,172.97850816608695,176.97926330566406,1.0,1.919,-3.38,-18.910000000000004,0.0
2022-04-06 13:30:00+00:00,172.36,171.83,173.63,170.13,89058800,172.21243760482352,175.2008514404297,1.0,3.371,-3.23,-22.140000000000004,0.0
2022-04-07 13:30:00+00:00,171.16,172.14,173.36,169.85,77594700,171.18775146245446,173.62278747558594,0.0,1.483,-0.31,-22.450000000000003,-0.9213516116142272
2022-04-08 13:30:00+00:00,171.78,170.09,171.78,169.2,76575500,170.21728639311192,172.20555114746094,1.0,2.116,-2.05,-24.500000000000004,-0.5132609009742737
2022-04-11 13:30:00+00:00,168.71,165.75,169.03,165.5,72246700,169.4495813507382,170.9769744873047,1.0,5.227,-4.34,-28.840000000000003,0.0
2022-04-12 13:30:00+00:00,168.02,167.66,169.87,166.64,79265200,168.7462184283592,169.98313903808594,0.0,2.323,-1.91,-30.750000000000004,0.0
2022-04-13 13:30:00+00:00,167.39,170.4,171.04,166.77,70618900,168.13127552114742,169.18629455566406,0.0,1.214,-2.74,-33.49,0.0
2022-04-14 13:30:00+00:00,170.62,165.29,171.27,165.04,75329400,167.42371791402863,168.5667266845703,1.0,3.277,-5.11,-38.6,0.0
2022-04-18 13:30:00+00:00,163.92,165.07,166.6,163.57,69023900,166.31967732315542,168.017578125,1.0,2.948,-0.22,-38.82,0.0
2022-04-19 13:30:00+00:00,165.02,167.4,167.82,163.91,67723800,165.08297931459092,167.31065368652344,0.0,0.089,-2.33,-41.15,-0.6243656277656555
2022-04-20 13:30:00+00:00,168.76,167.23,168.88,166.1,67929800,164.08206789640647,166.3583221435547,1.0,0.872,-0.17,-41.32,0.0
2022-04-21 13:30:00+00:00,168.91,166.42,171.53,165.91,87227800,163.27779578263844,165.21644592285156,1.0,1.204,-0.81,-42.13,0.7443280816078186
