Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2024-02-08 14:30:00+00:00,180.5,181.16,181.18,180.26,558000,178.06028426362994,195.88473510742188,0.0,14.725,0.02,8.340000000000135,0.0
2024-02-09 14:30:00+00:00,181.66,181.55,181.94,180.85,446900,177.56848672088856,195.8726348876953,0.0,14.323,-0.39,7.950000000000135,0.689649224281311
2024-02-12 14:30:00+00:00,179.89,179.39,180.83,179.09,607300,177.2148170755814,195.69677734375,1.0,16.307,-2.16,5.790000000000135,-0.8175838589668274
2024-02-13 14:30:00+00:00,173.25,173.98,174.6,173.09,1023600,177.05999076225476,195.473861694336,1.0,21.494,-5.41,0.3800000000001349,-0.9209628105163574
2024-02-14 14:30:00+00:00,175.87,177.47,177.51,175.83,583600,177.07828172706735,195.3072204589844,0.0,17.837,-3.49,-3.1099999999998653,0.0
2024-02-15 14:30:00+00:00,177.26,177.6,177.63,176.37,581100,177.45302656433086,195.259017944336,0.0,17.659,-0.13,-3.239999999999865,-0.953889787197113
2024-02-16 14:30:00+00:00,176.62,176.91,178.09,175.96,456600,178.3638847995527,195.42027282714844,0.0,18.51,0.69,-2.5499999999998653,0.9046555757522584
2024-02-20 14:30:00+00:00,177.08,176.6,177.62,175.71,471800,179.62934019636174,195.902084350586,0.0,19.302,0.31,-2.239999999999865,-0.9097037315368652
2024-02-21 14:30:00+00:00,175.36,175.92,176.05,174.88,494700,181.0004936677481,196.7271270751953,0.0,20.807,0.68,-1.559999999999865,0.0
2024-02-22 14:30:00+00:00,180.33,181.69,181.7,180.21,573300,182.3766646839973,197.8261260986328,1.0,16.136,5.77,4.210000000000134,0.0
2024-02-23 14:30:00+00:00,183.5,184.22,184.46,183.18,731200,183.52330735647703,199.0997772216797,1.0,14.88,2.53,6.740000000000133,-0.9711947441101074
2024-02-26 14:30:00+00:00,187.84,187.51,188.14,187.29,612000,184.5371190825752,200.3926696777344,1.0,12.883,3.29,10.030000000000133,0.0
2024-02-27 14:30:00+00:00,188.44,189.17,189.83,188.05,786900,185.67378985186787,201.61587524414065,1.0,12.446,1.66,11.690000000000133,0.0
2024-02-28 14:30:00+00:00,186.99,186.67,187.09,186.09,533600,186.77792854145443,202.7865295410156,0.0,16.117,2.5,14.190000000000133,0.0
2024-02-29 14:30:00+00:00,187.34,187.87,188.2,186.13,591700,187.76538482792824,203.8862762451172,1.0,16.016,1.2,15.390000000000132,0.0
2024-03-01 14:30:00+00:00,187.03,188.53,188.57,186.81,641300,188.6847167017417,204.8834228515625,1.0,16.353,0.66,16.050000000000132,0.0
